47.31318665	-87.89456940	-2.83615609
47.81318665	-87.89456940	-2.84056611
48.31318665	-87.89456940	-2.84433513
48.81318665	-87.89456940	-2.84779481
49.31318665	-87.89456940	-2.85092261
49.81318665	-87.89456940	-2.85391396
50.31318665	-87.89456940	-2.85681151
50.81318665	-87.89456940	-2.85975507
51.31318665	-87.89456940	-2.86281962
51.81318665	-87.89456940	-2.86612868
52.31318665	-87.89456940	-2.86978755
52.81318665	-87.89456940	-2.87394107
53.31318665	-87.89456940	-2.87872312
53.81318665	-87.89456940	-2.88437534
54.31318665	-87.89456940	-2.89093610
54.81318665	-87.89456940	-2.89879965
55.31318665	-87.89456940	-2.90829717
55.81318665	-87.89456940	-2.91890810
56.31318665	-87.89456940	-2.93203712
56.81318665	-87.89456940	-2.94949435
57.31318665	-87.89456940	-2.96797786
57.81318665	-87.89456940	-2.99593146
58.31318665	-87.89456940	-3.01932048
58.81318665	-87.89456940	-3.03779065
59.31318665	-87.89456940	-3.07860738
59.81318665	-87.89456940	-3.20184176
60.31318665	-87.89456940	-3.11069760
60.81318665	-87.89456940	-3.28282666
61.31318665	-87.89456940	-3.10190440
61.81318665	-87.89456940	-3.15471950
62.31318665	-87.89456940	-3.08503939
62.81318665	-87.89456940	-3.11338868
63.31318665	-87.89456940	-3.08579515
63.81318665	-87.89456940	-3.10522589
64.31318665	-87.89456940	-3.09573051
64.81318665	-87.89456940	-3.12636841
65.31318665	-87.89456940	-3.21155939
65.81318665	-87.89456940	-3.14573204
66.31318665	-87.89456940	-3.27250576
66.81318665	-87.89456940	-3.15226920
67.31318665	-87.89456940	-3.20308294
67.81318665	-87.89456940	-3.16485216
68.31318665	-87.89456940	-3.21327154
68.81318665	-87.89456940	-3.21035565
69.31318665	-87.89456940	-3.27748101
69.81318665	-87.89456940	-3.31818694
70.31318665	-87.89456940	-3.32918279
70.81318665	-87.89456940	-3.42387816
71.31318665	-87.89456940	-3.74704297
71.81318665	-87.89456940	-3.42537828
72.31318665	-87.89456940	-3.95208383
-72.18681335	-87.39456940	0.03718415
-71.68681335	-87.39456940	0.03718415
-71.18681335	-87.39456940	0.03718415
-70.68681335	-87.39456940	0.03718415
-70.18681335	-87.39456940	0.03718415
-69.68681335	-87.39456940	0.03718415
-69.18681335	-87.39456940	0.03718415
-68.68681335	-87.39456940	0.03718415
-68.18681335	-87.39456940	0.03718415
-67.68681335	-87.39456940	0.03718415
-67.18681335	-87.39456940	0.03718415
-66.68681335	-87.39456940	0.03718415
-66.18681335	-87.39456940	0.03718415
-65.68681335	-87.39456940	0.03718415
-65.18681335	-87.39456940	0.03718415
-64.68681335	-87.39456940	0.03718415
-64.18681335	-87.39456940	0.03718415
-63.68681335	-87.39456940	0.03718415
-63.18681335	-87.39456940	0.03718415
-62.68681335	-87.39456940	0.03718415
-62.18681335	-87.39456940	0.03718415
-61.68681335	-87.39456940	0.03718415
-61.18681335	-87.39456940	0.03718415
-60.68681335	-87.39456940	0.03718415
-60.18681335	-87.39456940	0.03718415
-59.68681335	-87.39456940	0.03718415
-59.18681335	-87.39456940	0.03718415
-58.68681335	-87.39456940	0.03718415
-58.18681335	-87.39456940	0.03718415
-57.68681335	-87.39456940	0.03718415
